id,loan_amnt_USD_USD,funded_amnt_EUR,exchange_rate_USD,total_pymnt_USD,funded_amnt_USD,loan_amnt_EUR_USD,installment_EUR,int_rate_USD,exchange_rate,installment_USD,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
46634441.0,25000.0,515.6050029211543,22493.499935484695,4547.45,250.0,22493.499935484695,4091.5226512647946,0.001333,1.1114321947097778,573.06,4.0,1.0,60.0,13.0,1.0,1.0
46634700.0,4900.0,149.9679033617266,4470.662082329259,1167.89,49.0,4470.662082329259,1065.5594978227589,0.0006,1.0960345268249512,164.37,5.0,1.0,36.0,12.0,0.0,4.0
46635024.0,3000.0,86.05113335319025,2699.2199922581635,762.06,30.0,2699.2199922581635,685.6558624334186,0.0006,1.1114321947097778,95.64,4.0,1.0,36.0,7.0,1.0,2.0
46640982.0,20000.0,562.9853111852593,17994.799948387754,4974.65,200.0,17994.799948387754,4475.891578162357,0.0006,1.1114321947097778,625.72,4.0,0.0,36.0,5.0,1.0,1.0
46641286.0,1000.0,510.16157593676706,899.7399974193878,4524.47,170.0,15295.579956129592,4070.846626124098,0.0006,1.1114321947097778,567.01,4.0,1.0,36.0,11.0,1.0,4.0
46641327.0,1000.0,559.584293995014,899.7399974193878,4945.76,209.5,18849.552945936175,4449.898089636911,0.002557,1.1114321947097778,621.94,4.0,1.0,60.0,30.0,1.0,1.0
46641833.0,24000.0,741.2905160511992,21897.12040324535,68616520.0,240.0,21897.12040324535,62604341.67048719,0.001333,1.0960345268249512,812.48,5.0,1.0,36.0,13.0,1.0,1.0
46642422.0,6500.0,177.73463909022584,5848.30998322602,1578.18,65.0,5848.30998322602,1419.9516691273295,0.0006,1.1114321947097778,197.54,4.0,1.0,36.0,1.0,0.0,0.0
46642599.0,16000.0,329.9886414535346,14395.839958710205,2922.23,160.0,14395.839958710205,2629.2472126588577,0.001333,1.1114321947097778,366.76,4.0,1.0,60.0,13.0,1.0,3.0
46643406.0,12800.0,298.14754189052144,11678.464215064187,2601.26,128.0,11678.464215064187,2373.3376425060833,0.001825,1.0960345268249512,326.78,5.0,1.0,60.0,21.0,1.0,2.0
46643412.0,16000.0,443.6447831699188,14598.080268830232,3879.46,160.0,14598.080268830232,3539.5417799822585,0.0006,1.0960345268249512,486.25,5.0,1.0,36.0,1.0,1.0,0.0
46643634.0,25000.0,706.7367705729549,22493.499935484695,6386.53,250.0,22493.499935484695,5746.216485718843,0.0006,1.1114321947097778,785.49,4.0,0.0,36.0,6.0,1.0,2.0
46643688.0,12000.0,365.1709779247883,10948.560201622675,3193.73,120.0,10948.560201622675,2913.8954310606987,0.0006,1.0960345268249512,400.24,5.0,1.0,36.0,11.0,0.0,1.0
46644654.0,1000.0,29.871321750093866,912.3800168018895,68616520.0,10.0,912.3800168018895,62604341.67048719,0.0006,1.0960345268249512,32.74,5.0,1.0,36.0,9.0,0.0,2.0
46644700.0,17325.0,454.6480861725496,15806.983791092736,3940.3,173.25,15806.983791092736,3595.0509802044853,0.0023989999999999997,1.0960345268249512,498.31,5.0,1.0,60.0,27.0,1.0,2.0
46650126.0,15000.0,484.87523612919625,13685.700252028342,4223.94,150.0,13685.700252028342,3853.838448170173,0.001655,1.0960345268249512,531.44,5.0,1.0,36.0,17.0,1.0,4.0
46650406.0,28000.0,926.7864972671913,25546.64047045291,10199.53,280.0,25546.64047045291,9305.847352771378,0.001825,1.0960345268249512,1015.79,5.0,1.0,36.0,21.0,1.0,1.0
46651163.0,7000.0,235.79549154228033,6386.660117613227,2059.93,70.0,6386.660117613227,1879.4389680107163,0.0019519999999999997,1.0960345268249512,258.44,5.0,1.0,36.0,23.0,1.0,2.0
46651213.0,14000.0,335.0168183694858,12773.320235226454,2922.34,140.0,12773.320235226454,2666.284618300834,0.0019519999999999997,1.0960345268249512,367.19,5.0,1.0,60.0,23.0,0.0,0.0
46652242.0,5000.0,138.2540480034631,4498.6999870969385,68616520.0,50.0,4498.6999870969385,61737027.52772737,0.0006,1.1114321947097778,153.66,4.0,1.0,36.0,3.0,1.0,4.0
46652531.0,35000.0,721.5283648872703,31933.300588066133,6301.88,350.0,31933.300588066133,5749.709380283492,0.0006,1.0960345268249512,790.82,5.0,1.0,60.0,12.0,1.0,2.0
46652657.0,1000.0,450.21391929089236,912.3800168018895,3935.3,160.0,14598.080268830232,3590.489080120476,0.0006,1.0960345268249512,493.45,5.0,1.0,36.0,4.0,1.0,2.0
46652852.0,28000.0,652.1966074104947,25546.64047045291,4975.42,280.0,25546.64047045291,4539.473783196458,0.001825,1.0960345268249512,714.83,5.0,1.0,60.0,21.0,1.0,1.0
46652980.0,9000.0,254.42847647025445,8097.65997677449,2254.06,90.0,8097.65997677449,2028.0679385831452,0.0006,1.1114321947097778,282.78,4.0,1.0,36.0,6.0,1.0,1.0
46654500.0,1000.0,408.59114292439017,912.3800168018895,3568.98,200.0,18247.60033603779,3256.2660323656078,0.0006,1.0960345268249512,447.83,5.0,1.0,60.0,11.0,1.0,2.0
46655339.0,7050.0,231.16060105692674,6432.279118453322,2013.12,70.5,6432.279118453322,1836.7304594242198,0.0017569999999999999,1.0960345268249512,253.36,5.0,1.0,36.0,19.0,0.0,2.0
46655595.0,5825.0,209.91127046561073,5314.613597871006,912.35,58.25,5314.613597871006,832.409908329204,0.0006,1.0960345268249512,230.07,5.0,0.0,36.0,28.0,0.0,2.0
46660192.0,16000.0,442.40215673111294,14395.839958710205,3921.72,160.0,14395.839958710205,3528.5283426795613,0.0006,1.1114321947097778,491.7,4.0,1.0,36.0,3.0,1.0,3.0
46660872.0,9600.0,296.702494175243,8682.387197714846,2617.02,96.0,8682.387197714846,2366.8730150170527,0.001399,1.1056866943836212,328.06,0.0,1.0,36.0,14.0,0.0,1.0
46661002.0,6000.0,177.63621557324717,5426.491998571779,1567.62,60.0,5426.491998571779,1417.7795644668486,0.0006,1.1056866943836212,196.41,0.0,1.0,36.0,9.0,0.0,1.0
46661114.0,30000.0,618.7332014253645,26992.199922581633,5479.22,300.0,26992.199922581633,4929.873388660259,0.001333,1.1114321947097778,687.68,4.0,1.0,60.0,13.0,1.0,4.0
46662042.0,15400.0,28.66698012791537,14050.652258749098,2801.27,154.0,14050.652258749098,2555.822769666629,0.001333,1.0960345268249512,31.42,5.0,1.0,60.0,13.0,1.0,4.0
46663057.0,21600.0,445.48826492226146,19434.383944258778,3945.04,216.0,19434.383944258778,3549.5102794193817,0.0006,1.1114321947097778,495.13,4.0,1.0,60.0,13.0,1.0,1.0
46663150.0,35000.0,1076.1340239134588,31490.899909678574,9541.2,350.0,31490.899909678574,8584.599263377864,0.001399,1.1114321947097778,1196.05,4.0,1.0,36.0,14.0,1.0,1.0
46663309.0,12100.0,334.5683180403994,10886.853968774592,2970.31,121.0,10886.853968774592,2672.5067117347817,0.0006,1.1114321947097778,371.85,4.0,1.0,36.0,3.0,0.0,4.0
46663654.0,5000.0,163.20383813190273,4498.6999870969385,1446.05,50.0,4498.6999870969385,1301.0690232683057,0.001825,1.1114321947097778,181.39,4.0,1.0,36.0,21.0,0.0,2.0
46664069.0,10500.0,322.8447058740247,9447.269972903572,2862.4,105.0,9447.269972903572,2575.4157686132558,0.001399,1.1114321947097778,358.82,4.0,1.0,36.0,14.0,0.0,4.0
46671389.0,4000.0,111.00092348162987,3598.959989677551,983.88,40.0,3598.959989677551,885.2361886609873,0.0006,1.1114321947097778,123.37,4.0,1.0,36.0,4.0,0.0,1.0
46671463.0,12000.0,260.33077085332565,10796.879969032654,2293.91,120.0,10796.879969032654,2063.9225774803076,0.0015609999999999999,1.1114321947097778,289.34,4.0,1.0,60.0,16.0,1.0,4.0
46674987.0,10000.0,212.25608710879158,9123.800168018895,922.79,100.0,9123.800168018895,841.9351557046156,0.001399,1.0960345268249512,232.64,5.0,0.0,60.0,14.0,1.0,3.0
46675002.0,12000.0,237.62133331846033,10796.879969032654,2105.11,120.0,10796.879969032654,1894.0516659675275,0.0006,1.1114321947097778,264.1,4.0,1.0,60.0,10.0,1.0,1.0
46675468.0,14400.0,407.45719586609295,13023.580796572269,3597.85,144.0,13023.580796572269,3253.9507061769123,0.0006,1.1056866943836212,450.52,0.0,1.0,36.0,5.0,0.0,2.0
46682152.0,14000.0,330.375529652425,12596.35996387143,2979.94,140.0,12596.35996387143,2681.1712079099307,0.0019519999999999997,1.1114321947097778,367.19,4.0,1.0,60.0,23.0,1.0,1.0
46683859.0,12000.0,243.9555029002928,10796.879969032654,2160.66,120.0,10796.879969032654,1944.0322228241744,0.0006,1.1114321947097778,271.14,4.0,1.0,60.0,12.0,0.0,1.0
46684125.0,16000.0,491.95083838899865,14395.839958710205,4361.72,160.0,14395.839958710205,3924.4139415440923,0.001399,1.1114321947097778,546.77,4.0,1.0,60.0,14.0,0.0,3.0
46684176.0,16000.0,334.8922244394703,14395.839958710205,2965.24,10.0,899.7399974193878,2667.9450299478654,0.001399,1.1114321947097778,372.21,4.0,1.0,60.0,14.0,0.0,3.0
46684864.0,21000.0,423.07574158654455,18894.539945807144,3733.08,210.0,18894.539945807144,3358.801389566368,0.0006,1.1114321947097778,470.22,4.0,1.0,60.0,11.0,1.0,2.0
46685138.0,30000.0,609.888757250732,26992.199922581633,5411.3,300.0,26992.199922581633,4868.763048035533,0.0006,1.1114321947097778,677.85,4.0,1.0,60.0,12.0,1.0,2.0
46685720.0,11750.0,350.92872586251076,10720.465197422202,2731.87,117.5,10720.465197422202,2492.5035965005777,0.0006,1.0960345268249512,384.63,5.0,1.0,36.0,9.0,0.0,1.0
46685732.0,8000.0,243.45035988324818,7299.040134415116,2146.47,80.0,7299.040134415116,1958.3963346647517,0.0006,1.0960345268249512,266.83,5.0,1.0,36.0,11.0,1.0,3.0
46685993.0,17000.0,355.8291741794195,15295.579956129592,17860.42,10.0,899.7399974193878,16069.73424470918,0.001399,1.1114321947097778,395.48,4.0,1.0,60.0,14.0,0.0,3.0
46686335.0,5600.0,158.45356635829592,5064.72586533366,1399.15,56.0,5064.72586533366,1265.4127133002842,0.0006,1.1056866943836212,175.2,0.0,1.0,36.0,5.0,1.0,1.0
46692951.0,21075.0,545.3953942357102,18962.020445613598,68616520.0,210.75,18962.020445613598,61737027.52772737,0.0023989999999999997,1.1114321947097778,606.17,4.0,1.0,60.0,27.0,1.0,2.0
46692964.0,16000.0,316.825445291289,14395.839958710205,2770.91,160.0,14395.839958710205,2493.0985562493556,0.0006,1.1114321947097778,352.13,4.0,1.0,60.0,10.0,1.0,3.0
46694009.0,10000.0,277.2814109062623,9123.800168018895,2427.99,100.0,9123.800168018895,2215.2495569948196,0.0006,1.0960345268249512,303.91,5.0,1.0,36.0,1.0,0.0,3.0
46694050.0,28000.0,788.1722377393837,25192.71992774286,6983.45,280.0,25192.71992774286,6283.289284978423,0.0006,1.1114321947097778,876.0,4.0,1.0,36.0,5.0,1.0,2.0
46694066.0,10000.0,191.13176765180054,8997.399974193877,1693.89,100.0,8997.399974193877,1524.0605842287268,0.0006,1.1114321947097778,212.43,4.0,1.0,60.0,8.0,0.0,0.0
46694553.0,20500.0,630.312855192152,18444.66994709745,5588.47,205.0,18444.66994709745,5028.169983378326,0.001399,1.1114321947097778,700.55,4.0,1.0,36.0,14.0,1.0,3.0
46695329.0,4250.0,138.23469634565427,3877.6150714080304,1208.07,42.5,3877.6150714080304,1102.2189268978586,0.001699,1.0960345268249512,151.51,5.0,0.0,36.0,18.0,1.0,1.0
46696364.0,13700.0,451.01681370567803,12499.606230185887,68616520.0,137.0,12499.606230185887,62604341.67048719,0.0017859999999999998,1.0960345268249512,494.33,5.0,1.0,36.0,20.0,1.0,1.0
46702695.0,15000.0,304.9488773253531,13496.099961290816,2690.29,150.0,13496.099961290816,2420.5615176574047,0.0006,1.1114321947097778,338.93,4.0,1.0,60.0,12.0,1.0,4.0
46702703.0,10000.0,310.3653121098178,8997.399974193877,2751.46,100.0,8997.399974193877,2475.5986132995486,0.001465,1.1114321947097778,344.95,4.0,1.0,60.0,15.0,0.0,3.0
46703026.0,24000.0,509.400010980831,21897.12040324535,4447.91,10.0,912.3800168018895,4058.1842005332924,0.001399,1.0960345268249512,558.32,5.0,1.0,60.0,14.0,1.0,3.0
46703236.0,10425.0,327.96422645934103,9379.789473097118,3223.41,104.25,9379.789473097118,2900.2309050816284,0.0015609999999999999,1.1114321947097778,364.51,4.0,1.0,36.0,16.0,1.0,3.0
46703602.0,3500.0,103.02595149726938,3193.3300588066136,901.42,35.0,3193.3300588066136,822.4375947455592,0.0006,1.0960345268249512,112.92,5.0,0.0,36.0,8.0,1.0,4.0
46704713.0,8000.0,228.35959440534492,7299.040134415116,1998.81,80.0,7299.040134415116,1823.6743013837847,0.0006,1.0960345268249512,250.29,5.0,0.0,36.0,5.0,1.0,2.0
46705690.0,18000.0,502.5297894543127,16422.84030243401,4412.71,180.0,16422.84030243401,4026.068423941866,0.0006,1.0960345268249512,550.79,5.0,1.0,36.0,2.0,0.0,1.0
46706758.0,19800.0,362.76616955952295,17814.851948903877,3207.52,198.0,17814.851948903877,2885.934036522635,0.0006,1.1114321947097778,403.19,4.0,1.0,60.0,10.0,1.0,2.0
46712531.0,9000.0,249.74083108369945,8097.65997677449,2503.36,90.0,8097.65997677449,2252.373119939799,0.0006,1.1114321947097778,277.57,4.0,0.0,36.0,4.0,0.0,4.0
46712664.0,10000.0,212.25608710879158,9123.800168018895,1853.35,100.0,9123.800168018895,1690.959504139782,0.001399,1.0960345268249512,232.64,5.0,1.0,60.0,14.0,1.0,0.0
46713527.0,12000.0,362.1813385612004,10796.879969032654,3211.86,120.0,10796.879969032654,2889.838908111435,0.0006,1.1114321947097778,402.54,4.0,1.0,36.0,12.0,0.0,4.0
46714001.0,28000.0,547.6267494293104,25192.71992774286,4852.1,280.0,25192.71992774286,4365.628441478611,0.0006,1.1114321947097778,608.65,4.0,1.0,60.0,9.0,1.0,2.0
46714046.0,1000.0,650.9528907329528,899.7399974193878,5775.47,224.25,20176.669442129773,5196.421362895751,0.0006,1.1114321947097778,723.49,4.0,1.0,36.0,8.0,1.0,4.0
46714537.0,6150.0,28.269830718917166,5533.4009841292345,1738.99,61.5,5533.4009841292345,1564.6388581123413,0.0015609999999999999,1.1114321947097778,31.42,4.0,1.0,36.0,16.0,1.0,3.0
46714586.0,15500.0,430.1027109663899,13945.96996000051,3827.21,155.0,13945.96996000051,3443.493915523455,0.0006,1.1114321947097778,478.03,4.0,1.0,36.0,4.0,0.0,0.0
46715140.0,12000.0,237.62133331846033,10796.879969032654,2097.43,120.0,10796.879969032654,1887.1416627873464,0.0006,1.1114321947097778,264.1,4.0,1.0,60.0,10.0,1.0,2.0
46715163.0,15000.0,301.1948911466398,13685.700252028342,2631.35,150.0,13685.700252028342,2400.791157211652,0.0006,1.0960345268249512,330.12,5.0,1.0,60.0,10.0,1.0,3.0
46715714.0,25000.0,691.2522452173672,22493.499935484695,6136.96,250.0,22493.499935484695,5521.668374562886,0.0006,1.1114321947097778,768.28,4.0,1.0,36.0,3.0,1.0,0.0
46716247.0,12000.0,348.334340000916,10796.879969032654,3083.88,120.0,10796.879969032654,2774.6901832417016,0.0006,1.1114321947097778,387.15,4.0,1.0,36.0,8.0,1.0,1.0
46716467.0,4000.0,112.56032267284911,3649.520067207558,985.42,40.0,3649.520067207558,899.0775161569179,0.0006,1.0960345268249512,123.37,5.0,1.0,36.0,4.0,0.0,2.0
46717048.0,3600.0,110.1881346291642,3284.5680604868026,963.62,36.0,3284.5680604868026,879.1876317906368,0.0006,1.0960345268249512,120.77,5.0,1.0,36.0,12.0,0.0,3.0
46722114.0,7625.0,236.64961412124737,6860.517480322832,2097.95,76.25,6860.517480322832,1887.6095275860043,0.001465,1.1114321947097778,263.02,4.0,1.0,36.0,15.0,1.0,1.0
46722198.0,10000.0,281.49265559262966,8997.399974193877,2494.11,100.0,8997.399974193877,2244.0505249636694,0.0006,1.1114321947097778,312.86,4.0,1.0,36.0,5.0,1.0,1.0
46722932.0,12000.0,28.269830718917166,10796.879969032654,3179.17,120.0,10796.879969032654,2860.426407595795,0.0006,1.1114321947097778,31.42,4.0,1.0,36.0,10.0,1.0,1.0
46723192.0,8500.0,258.909181657403,7647.789978064796,2295.79,85.0,7647.789978064796,2065.614088675456,0.001333,1.1114321947097778,287.76,4.0,1.0,36.0,13.0,1.0,2.0
46723486.0,4200.0,121.92376705030122,3778.9079891614288,1081.75,42.0,3778.9079891614288,973.2937422084227,0.0006,1.1114321947097778,135.51,4.0,1.0,36.0,8.0,0.0,2.0
46723860.0,15000.0,424.04746078375746,13496.099961290816,3756.77,150.0,13496.099961290816,3380.1162301052336,0.0006,1.1114321947097778,471.3,4.0,1.0,36.0,6.0,1.0,0.0
46724000.0,14000.0,422.5448949880671,12596.35996387143,3747.17,10.0,899.7399974193878,3371.4787261300075,0.0006,1.1114321947097778,469.63,4.0,1.0,36.0,12.0,1.0,3.0
46724097.0,15000.0,422.2389833889445,13496.099961290816,3747.74,150.0,13496.099961290816,3371.991577928536,0.0006,1.1114321947097778,469.29,4.0,1.0,36.0,5.0,0.0,1.0
46724115.0,15250.0,28.269830718917166,13721.034960645664,3054.71,152.5,13721.034960645664,2748.444767516978,0.0017569999999999999,1.1114321947097778,31.42,4.0,1.0,60.0,19.0,1.0,4.0
46724335.0,35000.0,1235.3160242568968,31490.899909678574,11939.78,350.0,31490.899909678574,10742.697626388059,0.0006,1.1114321947097778,1372.97,4.0,1.0,36.0,27.0,1.0,2.0
46725341.0,11000.0,226.86944034929863,9897.139971613266,2000.91,110.0,9897.139971613266,1800.2987582364274,0.001333,1.1114321947097778,252.15,4.0,0.0,60.0,13.0,1.0,4.0
46725845.0,1000.0,665.9695512898824,899.7399974193878,5902.99,240.0,21593.75993806531,5311.156207366672,0.0006,1.1114321947097778,740.18,4.0,1.0,36.0,4.0,1.0,1.0
46726658.0,20000.0,612.1157532723877,18247.60033603779,4682.2,10.0,912.3800168018895,4271.945714669807,0.0006,1.0960345268249512,670.9,5.0,1.0,36.0,12.0,1.0,1.0
46727187.0,8000.0,244.84630130895508,7299.040134415116,8340.95,80.0,7299.040134415116,7610.116101143722,0.0006,1.0960345268249512,268.36,5.0,1.0,36.0,12.0,0.0,2.0
46733812.0,13500.0,309.9081203070978,12317.13022682551,2704.18,135.0,12317.13022682551,2467.2397938353333,0.0017569999999999999,1.0960345268249512,339.67,5.0,1.0,60.0,19.0,1.0,1.0
46733837.0,15500.0,350.88960159358703,13945.96996000051,3089.66,155.0,13945.96996000051,2779.8906804267854,0.0006,1.1114321947097778,389.99,4.0,1.0,60.0,19.0,1.0,1.0
46735703.0,22400.0,724.0830289343156,20437.312376362326,22463.33,224.0,20437.312376362326,20495.09340282639,0.001655,1.0960345268249512,793.62,5.0,1.0,36.0,17.0,1.0,3.0
46735921.0,11300.0,339.103007627393,10167.061970839082,3352.28,113.0,10167.061970839082,3016.1803985490656,0.0006,1.1114321947097778,376.89,4.0,1.0,36.0,11.0,1.0,3.0
46742612.0,35000.0,1101.0748166419241,31490.899909678574,9729.45,350.0,31490.899909678574,8753.975317892064,0.0015609999999999999,1.1114321947097778,1223.77,4.0,1.0,36.0,16.0,1.0,2.0
46742997.0,9800.0,269.36201865577215,8863.270264333905,2390.7,98.0,8863.270264333905,2162.185736830925,0.0006,1.1056866943836212,297.83,0.0,1.0,36.0,1.0,0.0,3.0
46743094.0,14000.0,430.4536095653835,12596.35996387143,3816.48,140.0,12596.35996387143,3433.839705351145,0.001399,1.1114321947097778,478.42,4.0,1.0,36.0,15.0,1.0,1.0
46744610.0,35000.0,747.2641248166577,31654.536658335375,6581.43,350.0,31654.536658335375,5952.346205693377,0.001465,1.1056866943836212,826.24,0.0,1.0,60.0,15.0,1.0,4.0
46745076.0,5500.0,165.05730252658668,4948.569985806633,1463.84,55.0,4948.569985806633,1317.0753978223966,0.0006,1.1114321947097778,183.45,4.0,1.0,36.0,11.0,0.0,2.0
46746901.0,15000.0,420.57981634516705,13685.700252028342,3682.19,150.0,13685.700252028342,3359.55657406775,0.0006,1.0960345268249512,460.97,5.0,1.0,36.0,3.0,0.0,4.0
46747437.0,20000.0,601.9974588860547,18247.60033603779,5265.67,200.0,18247.60033603779,4804.2920830732055,0.0006,1.0960345268249512,659.81,5.0,1.0,36.0,10.0,1.0,2.0
46752452.0,21000.0,410.7223114219763,18894.539945807144,4474.36,210.0,18894.539945807144,4025.760654853412,0.0006,1.1114321947097778,456.49,4.0,1.0,60.0,9.0,1.0,1.0
46752907.0,9000.0,271.6405026208874,8097.65997677449,68616520.0,90.0,8097.65997677449,61737027.52772737,0.0006,1.1114321947097778,301.91,4.0,1.0,36.0,12.0,0.0,2.0
46753470.0,20000.0,412.4858018169183,17994.799948387754,21333.16,200.0,17994.799948387754,19194.297323347386,0.001333,1.1114321947097778,458.45,4.0,1.0,60.0,15.0,1.0,1.0
46753661.0,10000.0,290.8576255562744,9123.800168018895,2545.23,100.0,9123.800168018895,2322.2169901646735,0.0006,1.0960345268249512,318.79,5.0,1.0,36.0,7.0,0.0,2.0
46753681.0,12500.0,358.5373915716518,11246.749967742348,3181.55,125.0,11246.749967742348,2862.567788789653,0.0006,1.1114321947097778,398.49,4.0,1.0,36.0,7.0,0.0,3.0
46754113.0,1000.0,351.9422973905678,899.7399974193878,3113.95,154.5,13900.98296012954,2801.7453649641025,0.0017859999999999998,1.1114321947097778,391.16,4.0,1.0,60.0,20.0,1.0,2.0
46754174.0,3500.0,112.26055947801702,3149.0899909678574,994.86,35.0,3149.0899909678574,895.1153338326521,0.001699,1.1114321947097778,124.77,4.0,1.0,36.0,18.0,1.0,2.0
46754400.0,35000.0,731.993363679988,31933.300588066133,6392.4,350.0,31933.300588066133,5832.2980194043985,0.001333,1.0960345268249512,802.29,5.0,1.0,60.0,13.0,1.0,0.0
46754910.0,10325.0,28.66698012791537,9420.32367347951,2611.52,103.25,9420.32367347951,2382.6986614784705,0.001825,1.0960345268249512,31.42,5.0,1.0,36.0,21.0,1.0,2.0
46755392.0,1000.0,142.77074279050845,899.7399974193878,1265.7,46.0,4138.803988129183,1138.800914733719,0.001465,1.1114321947097778,158.68,4.0,1.0,36.0,15.0,0.0,1.0
46755639.0,10000.0,286.66980127915366,9123.800168018895,2504.51,100.0,9123.800168018895,2285.0648758805005,0.0006,1.0960345268249512,314.2,5.0,1.0,36.0,6.0,0.0,1.0
46755695.0,3000.0,90.54983334028718,2699.2199922581635,803.0,30.0,2699.2199922581635,722.4912179277684,0.0006,1.1114321947097778,100.64,4.0,1.0,36.0,12.0,0.0,2.0
46756358.0,35000.0,792.3200391274871,31490.899909678574,6095.94,350.0,31490.899909678574,5484.761039868742,0.0017569999999999999,1.1114321947097778,880.61,4.0,1.0,60.0,19.0,1.0,4.0
46756848.0,10000.0,285.44721205663916,9123.800168018895,2494.11,100.0,9123.800168018895,2275.576123705761,0.0006,1.0960345268249512,312.86,5.0,1.0,36.0,5.0,0.0,4.0
46763116.0,25000.0,589.9505189079184,22493.499935484695,5218.41,250.0,22493.499935484695,4695.212199933308,0.0019519999999999997,1.1114321947097778,655.69,4.0,1.0,60.0,23.0,1.0,0.0
46764435.0,12000.0,362.1813385612004,10796.879969032654,3203.4,120.0,10796.879969032654,2882.227107733267,0.0006,1.1114321947097778,402.54,4.0,1.0,60.0,12.0,1.0,1.0
46764938.0,35000.0,1015.9774076859985,31490.899909678574,8994.67,350.0,31490.899909678574,8092.864362588245,0.0006,1.1114321947097778,1129.19,4.0,1.0,36.0,8.0,0.0,3.0
46765858.0,10000.0,28.269830718917166,8997.399974193877,2545.22,100.0,8997.399974193877,2290.036236231774,0.0006,1.1114321947097778,31.42,4.0,1.0,36.0,7.0,1.0,2.0
46765913.0,11000.0,309.64552011188226,9897.139971613266,2739.34,110.0,9897.139971613266,2464.693764530826,0.0006,1.1114321947097778,344.15,4.0,1.0,36.0,5.0,0.0,4.0
46766140.0,15000.0,428.17081808495874,13685.700252028342,1394.72,150.0,13685.700252028342,1272.5146570339314,0.0006,1.0960345268249512,469.29,5.0,0.0,36.0,5.0,0.0,1.0
46772782.0,5175.0,168.91718711551587,4656.154486645331,1496.22,51.75,4656.154486645331,1346.2089789388365,0.001825,1.1114321947097778,187.74,4.0,1.0,36.0,21.0,1.0,2.0
46772841.0,8000.0,228.35959440534492,7299.040134415116,1995.31,80.0,7299.040134415116,1820.480971324978,0.0006,1.0960345268249512,250.29,5.0,1.0,60.0,5.0,1.0,1.0
46772994.0,5225.0,175.89017209551614,4701.1414865163015,1557.97,52.25,4701.1414865163015,1401.7679237794837,0.0020489999999999996,1.1114321947097778,195.49,4.0,1.0,36.0,24.0,1.0,1.0
46773518.0,15000.0,28.269830718917166,13496.099961290816,2436.7,150.0,13496.099961290816,2192.396451711822,0.0006,1.1114321947097778,31.42,4.0,1.0,60.0,6.0,1.0,1.0
46773831.0,1000.0,573.5842483548597,899.7399974193878,5076.22,194.75,17522.436449742578,4567.278169700245,0.0006,1.1114321947097778,637.5,4.0,1.0,36.0,9.0,1.0,4.0
46773839.0,28000.0,799.2448947184553,25546.64047045291,6119.73,280.0,25546.64047045291,5583.519360223027,0.0006,1.0960345268249512,876.0,5.0,1.0,36.0,5.0,1.0,0.0
46773857.0,25000.0,742.0695602716143,22493.499935484695,6582.07,10.0,899.7399974193878,5922.151644814229,0.0006,1.1114321947097778,824.76,4.0,1.0,36.0,10.0,1.0,3.0
46774024.0,8500.0,239.2678575137378,7647.789978064796,2119.99,85.0,7647.789978064796,1907.4397971291278,0.0006,1.1114321947097778,265.93,4.0,1.0,36.0,5.0,0.0,0.0
46774099.0,27000.0,603.6175694687189,24292.97993032347,5341.56,270.0,24292.97993032347,4806.015180615505,0.001699,1.1114321947097778,670.88,4.0,1.0,60.0,18.0,0.0,4.0
46774474.0,3500.0,103.8929775020167,3149.0899909678574,921.52,35.0,3149.0899909678574,829.1284024219142,0.0006,1.1114321947097778,115.47,4.0,1.0,36.0,10.0,0.0,1.0
46774695.0,16250.0,310.58124970919846,14620.77495806505,2752.5,162.5,14620.77495806505,2476.534342896865,0.0006,1.1114321947097778,345.19,4.0,1.0,60.0,8.0,1.0,1.0
46774843.0,20000.0,387.6246501382828,18247.60033603779,68616520.0,200.0,18247.60033603779,62604341.67048719,0.0006,1.0960345268249512,424.85,5.0,1.0,60.0,8.0,1.0,2.0
46774947.0,25000.0,28.269830718917166,22493.499935484695,5218.41,250.0,22493.499935484695,4695.212199933308,0.0019519999999999997,1.1114321947097778,31.42,4.0,1.0,60.0,23.0,1.0,1.0
46775605.0,17000.0,483.0844060195216,15375.060662620039,4257.67,170.0,15375.060662620039,3850.7020312598506,0.0006,1.1056866943836212,534.14,0.0,1.0,36.0,6.0,0.0,2.0
46776390.0,11350.0,296.7522459488625,10212.048970710051,2822.61,113.5,10212.048970710051,2539.6151141159385,0.0006,1.1114321947097778,329.82,4.0,1.0,60.0,28.0,0.0,4.0
46776926.0,8000.0,240.8044578345227,7299.040134415116,2101.19,80.0,7299.040134415116,1917.0837675039622,0.0006,1.0960345268249512,263.93,5.0,1.0,36.0,10.0,0.0,4.0
46777111.0,12000.0,358.39199439995025,10948.560201622675,3135.15,120.0,10948.560201622675,2860.448209676444,0.0006,1.0960345268249512,392.81,5.0,1.0,36.0,10.0,0.0,1.0
46782434.0,7500.0,207.3810720051947,6748.049980645408,1841.14,10.0,899.7399974193878,1656.5472988487318,0.0006,1.1114321947097778,230.49,4.0,1.0,36.0,3.0,0.0,3.0
46783157.0,15000.0,325.40896486667,13496.099961290816,2880.35,150.0,13496.099961290816,2591.5661015669334,0.0015609999999999999,1.1114321947097778,361.67,4.0,1.0,60.0,16.0,0.0,1.0
